Product_Url,Content,SentScore,Label,Length
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,OK tuyệt vời ,1,2,3
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,vai rat te lan sao ko hung ho nua ,0,1,9
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,ok nên mua,1,2,3
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,vai mong nhu cung tan on,0,1,6
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,"đồ khad là tạm được nhé,  ",0,1,6
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,"đồ giống hình nhưng ko nghĩ sốp giao màu trắng với màu nâu, mua cho con gái mặt mà shop giao 2 màu khó ở quá",0,1,26
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,vải mỏng tiền nào của đó ,0,1,6
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,"Chất liệu:xấù, NóNg
 ",-1,0,3
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,Vải thun xấu . ,-1,0,4
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,"xấu, chê nha  ",-1,0,3
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,thất vọng ,-1,0,2
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,Thất vọng ,-1,0,2
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,rất xấu ,-1,0,2
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,hàng OK ,0,1,2
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,đẹp lắm ,0,1,2
https://www.lazada.vn/products/do-bo-nu-di-choi-chat-thun-mat-size-m-duoi-53kg-size-l-tu-54kg-den-65kg-size-xl-tu-65kg-den-72kg-i1072394871.html,chất vải k gióng hình.nhưng mặt mát ,1,2,7
https://www.lazada.vn/products/set-ao-phong-tay-lo-phoi-ke-quan-ke-dai-mau-moi-i2598385570.html,đẹp chất vải mát áo k quá dày cx k quá mỏng quần dầy from rộng nha nói chung là 0 có điểm nào để chê nha nên mua,3,2,29
https://www.lazada.vn/products/set-ao-phong-tay-lo-phoi-ke-quan-ke-dai-mau-moi-i2598385570.html,"rẻ mà đẹp gê mn.áo cực đẹp mat lăm. rẻ hơn bộ đồ bộ nua.Ê ship thân thiện, dễ thương, cảm ơn sho",0,1,23
https://www.lazada.vn/products/set-ao-phong-tay-lo-phoi-ke-quan-ke-dai-mau-moi-i2598385570.html,"rẻ ma đẹp đẹp lăm mn.áo mềm mịn mat lăm, e ship thân thiện, cảm ơn shop",2,2,17
https://www.lazada.vn/products/set-ao-phong-tay-lo-phoi-ke-quan-ke-dai-mau-moi-i2598385570.html,"Có sẵn trong nhiều kích cỡ, Lý tưởng cho việc mặc hàng ngày, Thiết kế đa năng cho các dịp khác nhau, Phong cách rộng rãi thời trang,",1,2,28
https://www.lazada.vn/products/set-ao-phong-tay-lo-phoi-ke-quan-ke-dai-mau-moi-i2598385570.html,"set cả bộ rất là đẹp nha 
mình chọn size m hợp mình luôn rồi nè ...",1,2,17
https://www.lazada.vn/products/set-ao-phong-tay-lo-phoi-ke-quan-ke-dai-mau-moi-i2598385570.html,vừa luon nhé mỗi cái ống quần rộng tý ,0,1,9
https://www.lazada.vn/products/set-ao-phong-tay-lo-phoi-ke-quan-ke-dai-mau-moi-i2598385570.html,mua 1bộ mà chỉ nhận được mỗi cái áo ,0,1,9
https://www.lazada.vn/products/set-ao-phong-tay-lo-phoi-ke-quan-ke-dai-mau-moi-i2598385570.html,mua cả bộ mà giao mỗi cái áo nhắn thi xem mà ko trả lời  ,0,1,15
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Chất liệu mềm mịn và thoải mái, Thiết kế hình động vật đáng yêu, Dễ dàng giặt và bảo quản, Là món quà hoàn hảo,",2,2,25
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Màu sắc tươi sáng, Giá trị tốt, Chất liệu vải thoải mái, Chất liệu mềm mại và mềm mại, Siêu thoải mái, Quần áo ngủ đẹp,",4,2,26
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Tuyệt vời cho thời gian nghỉ ngơi tại nhà, Thiết kế hình động vật đáng yêu, Tuyệt vời cho thời gian nghỉ ngơi tại nhà,",2,2,25
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"hàng tốt giao hàng nhanh, nhân viên rất thân thiện, sẽ ủng hộ shop lần sau hình ảnh chỉ mang tính minh họa",1,2,23
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Màu sắc tươi sáng và hấp dẫn, Là món quà hoàn hảo, Chất lượng tuyệt vời với giá cả phải chăng, Bộ pijama xinh xắn và thoải mái, Bộ pijama xinh xắn và thoải mái, Chất lượng tuyệt vời với giá cả phải chăng, Là món quà hoàn hảo,",9,2,49
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Màu sắc tươi sáng và hấp dẫn, Là món quà hoàn hảo, Chất lượng tuyệt vời với giá cả phải chăng, Bộ pijama xinh xắn và thoải mái, Bộ pijama xinh xắn và thoải mái, Chất lượng tuyệt vời với giá cả phải chăng, Là món quà hoàn hảo,  ",9,2,49
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Vừa vặn hoàn hảo cho nhiều kích cỡ, Hình gấu và chó dễ thương, Màu sắc tươi sáng và hấp dẫn, Chất lượng tuyệt vời với giá cả phải chăng,  ",4,2,30
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,uầy hàng chất lượng kinh giá rẻ mà không ngờ lại xịn sò tới vậy khá thích👍🏻 ,1,2,17
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,Hàng giống hình nhưng size hông đa dạng thôiiii 60kg bận quần hơi chật ạ ,-1,0,15
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Xinh xắn, dễ thương, mẫu mã đẹp. Mua cho bé nên bé rất thích. Ủng hộ. ",4,2,16
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"hình thì đẹp nhưng đồ nhỏ size cỡ 45 _ 47 kí tgooi nha vai,cân nhắc  ",1,2,16
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"vải mỏng,kích thước nhỏ nha,45 kí vừa thôi chứ không đến 50 kí nha ",0,1,14
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Sản phẩm đẹp, giống mô tả, mặc rất thoải mái. Giá siêu siêu hời ",2,2,14
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Hình gấu và chó dễ thương, Vừa vặn hoàn hảo cho nhiều kích cỡ,  ",2,2,14
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"size khokng vừa cho 50 kí trở len nha,quần ngắn lắm,jsnuidby ",0,1,11
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,ùudhdjdjdifjfjfhfjfjfjjxjxjxjfjjfxjjjxjxjkdkdjfdjx ,0,1,1
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,Đồ đẹp và rẻ. Mặc rất thích nha ,2,2,8
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"bị súc chỉ
 ",0,1,3
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Chất lượng tốt, Màu sắc tươi sáng, Chất liệu mềm mại và mềm mại, Chất liệu vải thoải mái,  ",2,2,19
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Dễ dàng giặt và bảo quản, Bộ pijama xinh xắn và thoải mái, Tuyệt vời cho thời gian nghỉ ngơi tại nhà,  ",3,2,22
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Thiết kế hình động vật đáng yêu, Màu sắc tươi sáng và hấp dẫn, Chất lượng tuyệt vời với giá cả phải chăng,  ",2,2,23
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Chất lượng tuyệt vời với giá cả phải chăng, Bộ pijama xinh xắn và thoải mái, Hình gấu và chó dễ thương, Thiết kế hình động vật đáng yêu, Thiết kế hình động vật đáng yêu,  ",4,2,36
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Hình gấu và chó dễ thương, Màu sắc tươi sáng và hấp dẫn, Chất lượng tuyệt vời với giá cả phải chăng,  ",3,2,22
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Màu sắc tươi sáng và hấp dẫn, Hình gấu và chó dễ thương, Bộ pijama xinh xắn và thoải mái, Dễ dàng giặt và bảo quản,  ",4,2,26
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Thiết kế hình động vật đáng yêu, Màu sắc tươi sáng và hấp dẫn, Vừa vặn hoàn hảo cho nhiều kích cỡ, Chất lượng tuyệt vời với giá cả phải chăng, Chất liệu mềm mịn và thoải mái,  ",4,2,38
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Màu sắc tươi sáng và hấp dẫn, Chất liệu mềm mịn và thoải mái, Vừa vặn hoàn hảo cho nhiều kích cỡ, Bộ pijama xinh xắn và thoải mái,  ",5,2,29
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Bộ pijama xinh xắn và thoải mái, Vừa vặn hoàn hảo cho các kích cỡ khác nhau, Thiết kế động vật dễ thương, Họa tiết gấu và chó dễ thương, Màu sắc sống động và hấp dẫn, Vải mềm mại và thoải mái,  ",7,2,43
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Màu sắc tươi sáng và hấp dẫn, Bộ pijama xinh xắn và thoải mái, Thiết kế hình động vật đáng yêu,  ",3,2,21
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Chất liệu:mỏng
 Kích cỡ:vừa
mới mở ra là cái áo nhìn vết tím ở áo khá nhiều, chất vải cũng tạm ",0,1,21
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Chất lượng tuyệt vời với giá cả phải chăng, Tuyệt vời cho thời gian nghỉ ngơi tại nhà,  ",2,2,18
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Thiết kế hình động vật đáng yêu, Màu sắc tươi sáng và hấp dẫn, rất hài lòng  ",2,2,17
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"hàng ok, vải đẹp mỗi tội là shop ko cho kích cỡ tự chọn lên hơi tổ nha ",0,1,18
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Tuyệt vời cho thời gian nghỉ ngơi tại nhà, Dễ dàng giặt và bảo quản,  ",1,2,15
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Màu sắc tươi sáng và hấp dẫn, thích hợp mặc ở nhà, giặt mau khô. ",2,2,15
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Màu sắc tươi sáng và hấp dẫn, Thiết kế hình động vật đáng yêu,  ",1,2,14
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Chất lượng tuyệt vời với giá cả phải chăng, sảm phẩm rất tuyệt ",1,2,13
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"trong hình quả lê bé tí , ở ngoài quả lê to lắm nha shop oii ",0,1,16
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Màu sắc tươi sáng và hấp dẫn, dể giặt, mau khô. ",1,2,11
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"đã nhận được hàng.
cho shipper và shop 10* ",0,1,9
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Bộ pijama xinh xắn và thoải mái,  ",2,2,7
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Màu sắc tươi sáng và hấp dẫn,  ",1,2,7
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Thiết kế động vật dễ thương,  ",1,2,6
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"vải rất nhiều nilon,k nên mua ",0,1,6
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Hình gấu và chó dễ thương,  ",1,2,6
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"đẹp vải min mặc mát 
 ",2,2,5
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,đẹp nha  ,1,2,2
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,hàng đẹp  ,1,2,2
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,Ok ,0,1,1
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"đồ đẹp 
 ",1,2,2
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Bộ pijama xinh xắn và thoải mái, Vừa vặn hoàn hảo cho nhiều kích cỡ, Dễ dàng giặt và bảo quản,  ",3,2,21
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"Thiết kế hình động vật đáng yêu, Hình gấu và chó dễ thương, Dễ dàng giặt và bảo quản,  ",1,2,19
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,Good 👍 ,0,1,2
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,"ko đúng mẫu,  mẫu đặt có đường viền, nhận ko có ",-1,0,11
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,sao trên hình là viền đen nhma giao đồ về lại là viền trắng dị ạ k đúng mẫu ,0,1,19
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,đồ á giặt xog bị bay màu hình á nhìn sao sao á ,0,1,13
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,Mình mới ngồi xuống đã rách luôn rồi ạ.  ,0,1,9
https://www.lazada.vn/products/bo-pijama-do-bo-mac-nha-nu-dang-coc-xinh-xan-i2379278926.html,giặt bị phai màu nhé k tốt 😶 ,1,2,8
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,Tuyệt vời hình ảnh chỉ mang tính chất lấy suuuuuuuuuuuuuuuuu,1,2,10
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Hoàn hảo cho việc mặc hàng ngày, Sống động và thu hút sự chú ý, Giá trị tuyệt vời cho tiền bỏ ra,",2,2,23
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Thiết kế hoạt hình dễ thương, Tuyệt vời để phối đồ, Hoàn hảo cho việc mặc hàng ngày, Đa dạng màu sắc,",3,2,22
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Phong cách unisex linh hoạt, Đa dạng màu sắc, Hoàn hảo cho việc mặc hàng ngày, Giá trị tuyệt vời cho tiền bỏ ra,",2,2,24
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Giá trị tuyệt vời cho tiền bỏ ra, Thiết kế hoạt hình dễ thương, Ôm vừa vặn và thoải mái, nên muaaaa nhá quá đẹp",4,2,25
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Thiết kế hoạt hình dễ thương, Tuyệt vời để phối đồ, Hoàn hảo cho việc mặc hàng ngày, Đa dạng màu sắc,  ",3,2,22
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Giá trị tuyệt vời cho tiền bỏ ra, Thiết kế hoạt hình dễ thương, Ôm vừa vặn và thoải mái, nên muaaaa nhá quá đẹp ",4,2,25
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Hoàn hảo cho việc mặc hàng ngày, Ôm vừa vặn và thoải mái, Độc đáo và thời trang, Chất liệu cao cấp, Thiết kế hoạt hình dễ thương, Giá trị tuyệt vời cho tiền bỏ ra, Giá trị tuyệt vời cho tiền bỏ ra, Đa dạng màu sắc,  ",5,2,48
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Kiểu dáng:  Tuyệt vời để phối đồ, Thiết kế hoạt hình dễ thương, Hoàn hảo cho việc mặc hàng ngày,  ",3,2,20
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Chất liệu cao cấp, Ôm vừa vặn và thoải mái, Độc đáo và thời trang, Phong cách unisex linh hoạt,  ",1,2,20
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Độc đáo và thời trang, Thiết kế hoạt hình dễ thương, Hoàn hảo cho việc mặc hàng ngày,  ",2,2,18
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Phong cách unisex linh hoạt, Giá trị tuyệt vời cho tiền bỏ ra, Độc đáo và thời trang,  ",1,2,18
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Ôm vừa vặn và thoải mái, Độc đáo và thời trang, Hoàn hảo cho việc mặc hàng ngày, ",2,2,18
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Phong cách unisex linh hoạt, Ôm vừa vặn và thoải mái,  ",1,2,11
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,quần vải thun lạnh mặc mát  nhưng áo vải nóng quá   ,0,1,11
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,đơn hàng này tôi đặt 3 bộ mà giao có 1 bộ ,0,1,12
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Ôm vừa vặn và thoải mái, 10đ cho sop  ",1,2,9
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Đa dạng màu sắc, Chất liệu cao cấp, ",0,1,8
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Giá trị tuyệt vời cho tiền bỏ ra,  ",1,2,8
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Hoàn hảo cho việc mặc hàng ngày,  ",1,2,7
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Mặc đc 2 ngày là bung hết chỉ r
 ",0,1,9
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,Quần ko giong như trong ảnh may ,0,1,7
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,😪 hàng cx đc quần quá mỏng  ,0,1,7
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,quần đẹp áo thì hơi mỏng  ,0,1,6
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Ôm vừa vặn và thoải mái,  ",1,2,6
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,vải mát với mướt lắm nha ,1,2,6
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,Đồ khá tốt chất liệu đẹp ,2,2,6
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Tuyệt vời để phối đồ,  ",1,2,5
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,10₫ khongg có nhưg ,0,1,4
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,Vải khá mỏng😊,0,1,3
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,Hoi bi nho  ,0,1,3
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,quần mỏng  ,0,1,2
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"Hàng đẹp
 ",1,2,2
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,đẹp  ,1,2,1
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,tạm ,0,1,1
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,đẹp ,1,2,1
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"tốt
 ",1,2,1
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,Vải quần xấu mỏng như quần đồ bộ ,-1,0,8
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,"mỏng lắm lộ áo á mn ơi 
 ",0,1,7
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,giao quần rách à? ,0,1,4
https://www.lazada.vn/products/re-vo-dich-tong-hop-cac-set-quan-hoat-hinh-mix-ao-phong-form-rong-unisex-i2655851219.html,Vải kh đẹp nha mn ,1,2,5
https://www.lazada.vn/products/set-bo-ao-phong-bdbcr-nu-cotton-mix-quan-dai-ke-tho-cap-chun-i2633567179.html,"Vải mềm và thoáng khí, 
 Kích cỡ:  Vải mềm và thoáng khí, Dây thắt lưng co giãn thoải mái,",1,2,19
https://www.lazada.vn/products/set-bo-ao-phong-bdbcr-nu-cotton-mix-quan-dai-ke-tho-cap-chun-i2633567179.html,"Hoàn hảo cho việc mặc hàng ngày, Thời trang và thoải mái, Thiết kế thanh lịch và sang trọng, Vừa vặn và làm tôn dáng, Hoàn hảo cho việc mặc hàng ngày, Hoàn hảo cho mọi dịp, Đa dạng và thời trang, Vừa vặn và làm tôn dáng,",4,2,48
