product_id,name,description,price,quantity,image_url,discount,sold,rating
P0954,Giày Thể Thao Nền Tảng Đa Năng Dành Cho Nữ Mùa Xuân 2024 Giày Mùa Hè Thoáng Khí Hợp Thời Trang Có Đế Dày Đế Bệt Phổ Biến,,190400,901,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/953.jpg,0.0,517,
P0955,(TĂNG 1-2 SIZE) Dép cross sandal đế dày 5cm tăng chiều cao thời trang cho nữ Dép Sandal Nữ Siêu Nhẹ - Sục Y Tá Đế Dày SL071,,89000,336,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/954.jpg,0.31,22,
P0956,Sonic The Hedgehog Snapback Mũ Bóng Chày Cotton Mũ Lưới Cho Bố Hip Hop Nam Nữ Quà Tặng Sinh Nhật Cho Trẻ Em,,86000,189,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/955.jpg,0.48,114,
P0957,WGB Giày Sandal Da Thật Đế Xuồng Dày Dặn Mềm Mại Chống Trượt Thoáng Khí Thời Trang Mùa Hè 2023 Cho Nữ 2023,,266664,478,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/956.jpg,0.38,242,
P0958,IP Chân Váy Jk Váy Xếp Ly Phiên Bản Hàn Quốc Cho Trẻ Em Chân Váy Phong Cách Đại Học Cho Trẻ Em Quần Váy Bé Gái,,98000,292,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/957.jpg,0.5,33,
P0959,YADOU Bốt Cổ Ngắn Cho Trẻ Em Bốt Martin Phiên Bản Hàn Quốc Mới Cho Bé Gái Bốt Đơn Cổ Cao Phong Cách Anh Quốc Cho Bé Gái,,230000,837,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/958.jpg,0.49,22,
P0960,Dép Sục Stomp Thời Trang Cao Cấp Cho Nam Và Nữ (tặng kèm sticker),,385000,598,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/959.jpg,0.05,10,
P0961,Angugu mùa hè 2023 Váy cộc tay mới cho trẻ em gái chân váy kẻ caro 3 đến 4 đến 5 đến 6 đến 7 đến 8 đến 9 đến 10 đến 11 đến 12 tuổi Đầm công chúa trẻ em Hàn Quốc cho trang phục thường ngày tuổi teen,,159000,473,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/960.jpg,0.21,16,
P0962,HOBIBEAR Váy Bé Gái Lưới Xếp Ly Chân Váy Công Chúa Trẻ Em Phong Cách Hàn Quốc Sợi Phồng Váy Ngắn,,135000,621,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/961.jpg,0.5,2,
P0963,Đầm Nhung mặc Noel Tết tay bồng dễ thương cho bé gái 10-28kg,,110000,494,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/962.jpg,0.0,5,
P0964,"Giày cao gót mũi nhọn, giày nữ gót dày, giày công sở nông giày nữ đơn giản phong cách Hàn Quốc",,172000,533,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/963.jpg,0.46,15,
P0965,Dép Sục Nữ MWC 8479 - Dép Sục Nữ Mũi Oval Phối Quai Mảnh Đính Nơ Thời Trang Thanh Lịch,,195000,444,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/964.jpg,0.0,64,
P0966,Dép Sục Nam Nữ NESTY Họa Tiết Chữ Thời Trang Cá Tính Chất Liệu Đế Eva Nhẹ Mềm Mại NE01-2,,189000,937,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/965.jpg,0.3,626,
P0967,BEAUTYBIGBANG 1 Thỏi Son Bóng Màu Trắng Nhung Mờ Son Môi Dòng Mới Cho Học Sinh Nữ,,23000,466,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/966.jpg,0.38,13,
P0968,MOSES Cô gái mùa hè trang phục mới bong bóng tay áo đầm công chúa váy đầm mid-boy váy trình diễn váy mùa hè bouffant lụa váy,,206811,382,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/967.jpg,0.53,5,
P0969,Xăng Đan Đế Xuồng Giày Đi Biển Bohemian Đế Bằng Mềm Chống Trượt Mùa Hè 2022 Mới Cho Nữ,,357742,685,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/968.jpg,0.46,2,
P0970,Giày nữ nền tảng soled đế mềm thời trang mới xăng-đan cao gót đế xuồng,,220808,583,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/969.jpg,0.49,72,
P0971,Phong Cách Trung Hoa Mới Thiền Trà Đạo Bộ Quần Áo Nữ Mùa Hè Retro Phật Giáo Laywoman Thái Cực Thiền Thiền Thời Trang,,341000,221,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/970.jpg,0.34,24,
P0972,Áo Kiểu Nữ Phối Màu Dễ Thương TTVVT0006,,79500,431,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/971.jpg,0.47,15,
P0973,(9-29Kg) (Kèm Mấn) Áo Dài Tết Cho Bé Gái Áo Dài Cổ Yếm In Hình Hoa Đào Cho Bé Gái Áo Dài Tết Mặc Đi Chơi Cho Bé Gái,,151000,968,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/972.jpg,0.57,12,
P0974,"Sandal Hồng chính hãng cho bé, c.roc.s shoes Giầy dép thời trang nam nữ xuất xịn, đi mưa",,350000,274,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/973.jpg,0.59,8,
P0975,Giày Búp Bê Mũi Nhọn Đính Đá Lấp Lánh Phong Cách Hàn Quốc Thời Trang Mùa Thu Mới 2022 Cho Nữ,,259456,206,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/974.jpg,0.51,15,
P0976,"Dép sục Cross Pollex Echo Clog Nam đế gợn sóng cao 4cm siêu nhẹ đi mưa, đi chơi bao ngầu thời trang SL074",,109000,910,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/975.jpg,0.0,8,
P0977,[FinessE] Thời trang tóc đuôi ngựa Tóc Giả headrope phong cách mô phỏng Braid nữ cao tóc đuôi ngựa Tóc Giả thịt viên đầu tóc phụ kiện công cụ tạo kiểu,,18099,764,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/976.jpg,0.44,39,
P0978,"Thời Trang Nữ Giày Cao Gót Giày Đơn 1983-A1 Đơn Giản Đa Năng Ôm Nông Đầu Mùa Xuân, Mùa Thu Vải Lụa Đế Cao Su",,322200,682,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/977.jpg,0.0,265,
P0979,Bộ Trang Phục Biểu Diễn Cổ Điển Cho Nữ Tay Áo Dài Vải Voan Nhiều Màu Sắc Thay Đổi Theo Phong Cách Trung Hoa Thời Trang Trẻ Em,,345000,484,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/978.jpg,0.0,247,
P0980,"Giày cao gót 5p kiểu dáng thời trang da cực mềm , êm chân",,90000,246,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/979.jpg,0.5,111,
P0981,HF dép đế xuồng nữ Xăng Đan Đế Xuồng Thời Trang Phong Cách Hàn Quốc Xăng Đan Đế Xuồng Xăng Đan Chống Trượt Đa Năng Và Thoải Mái Dép Cao Gót Đi Biển Ngoài Trời 22031202,,225067,995,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/980.jpg,0.57,66,
P0982,Quần Lót Satin Mềm Mại Kiểu Pháp Dành Cho Nữ Quần Lót Cotton Thoáng Khí Thoải Mái Quần Lót Cotton Cạp Vừa Cho Bé Gái,,219000,316,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/981.jpg,0.32,131,
P0983,"Nữ Thời Trang Phong Cách Pháp Mary Jane Giày Dày Gót Và Mũi Nhọn Mùa Xuân, Mùa Thu 2024 Hàng Mới Về Màu Bạc Giày Đơn",,299000,768,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/982.jpg,0.43,21,
P0984,ALENA 🧡🧡🧡Hàng Hot Bé Gái Cotton Tay Ngắn Phong Cách Trung Hoa Thêu Nút Thắt Tay Ngắn Nữ Tay Ngắn Mùa Hè Áo Sơ Mi Đáy,,64002,828,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/983.jpg,0.5,25,
P0985,Đầm bé gái mới 2025 mùa hè angugu cho bé Đầm công chúa Tuổi Teen Hàn Quốc 3 đến 4 đến 5 đến 6 đến 7 đến 8 đến 9 đến 10 đến 11 đến 12 đến 13 tuổi Váy trẻ em đi biển mùa hè cho trẻ em,,165939,420,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/984.jpg,0.17,26,
P0986,Xăng Đan Đế Xuồng Bằng Da Thật Mềm Mới Dép Thời Trang Đế Xuồng Chống Thấm Nước Khoét Lỗ Miệng Cá Đáy Dày Mặc Ngoài Mùa Hè Cho Nữ,,179139,265,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/985.jpg,0.5,59,
P0987,Giày Thời Trang Nữ Crocs Pacer Literide 360 - Almost White,,1326500,69,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/986.jpg,0.3,5,
P0988,PUMA Quần ngắn thời trang nữ T7 For The Fanbase Mesh 62434501,,1215000,430,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/987.jpg,0.19,62,
P0989,2024 thiết kế thương hiệu phụ nữ căn hộ ba lê da mềm thời trang nông Vòng ngón chân mùa thu hàng ngày phụ nữ Giày ren lên giày Lười giản dị,,578517,840,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/988.jpg,0.03,41,
P0990,Quần Biker tập gym nữ 90Degree trơn túi [S084],,87500,675,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/989.jpg,0.5,1,
P0991,Zanzea phong cách Hàn Quốc của phụ nữ ăn mặc tay ngắn khoá kéo sundress thời trang mới Đồng bằng Mini hàng hóa Dresses #10,,223770,287,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/990.jpg,0.5,127,
P0992,YẾM JEAN NỮ DÀI THỜI TRANG HOANGKIMFASHION HTB001,,180000,215,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/991.jpg,0.0,66,
P0993,Thời Trang Nữ Đáy Dày Nền Tảng Mary Jane Giày Mũi Tròn Da Phong Cách Retro Xuân Hạ Thu Đông Máy Bơm Có Thắt Lưng Khóa,,101500,521,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/992.jpg,0.0,12,
P0994,Hán Phục Áo Sơ Mi Nữ Mùa Hè Mẫu Mỏng Áo Sơ Mi Cách Tân Kiểu Trung Quốc Phối Mặt Ngựa,,121002,519,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/993.jpg,0.64,19,
P0995,Giày thể thao sneaker nam nữ đen full và trắng full size từ 35 đến 44 đế siêu vải lưới thoáng khí (X86FASHION-FULL),,119000,416,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/994.jpg,0.54,751,
P0996,"[Hoàn Tiền 15%]Giày nữ,Dép nữ nhựa dẻo độn đế thời trang xu hướng 2022",,48000,630,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/995.jpg,0.47,325,
P0997,Dép Đế Bằng Mũi Nhọn Thời Trang Đế Bằng Rỗng Phong Cách La Mã Dép Bít Mũi,,58000,83,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/996.jpg,0.41,188,
P0998,Nữ Cao Cấp Giảm Béo Thể Dục Quần Short Casualtrunks Chữ A Chuông Đáy Hợp Thời Trang Mùa Hè 2024 Hàng Mới Về,,52000,394,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/997.jpg,0.0,151,
P0999,Nữ Lưới Thoáng Khí Trơn Giày Đế Bằng Thoải Mái Lười Phong Cách Thời Trang Xuân Hè Thiết Kế Lỗ Mẹ Giày Nhựa PVC Đế Ngoài,,109700,299,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/998.jpg,0.0,58,
P1000,Đầm Cổ Polo Ngoại Cỡ Áo Thun Nữ Thêu Midi Tay Ngắn Chiều Cao Phong Cách Hàn Quốc Mới Mùa Hè 2020,,152808,966,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/999.jpg,0.5,35,
P1001,"Đầm thời trang nữ mặc đi Biển chơi chất voan cao cấp có mút phối viền ren cổ vuông tay búp, đầm váy hoạ tiết hoa maxi QC",,79000,279,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1000.jpg,0.5,13,
P1002,Xăng đan Cao Gót Đế Xuồng Phong Cách bohemian Thời Trang Đi Biển Mới Cho Nữ,,320991,97,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1001.jpg,0.4,15,
P1003,Da Mềm Thời Trang Mùa Hè Cho Nữ q3753 Giày Sandal Cao Gót Đế Xuồng Dày Quai,,222215,282,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1002.jpg,0.37,61,
P1004,♢Giày Cao Gót mã LNC71 Cao 7P Phong Cách Thời Trang Mùa Xuân 2 màu đen - trắng đen3/12,,70094,812,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1003.jpg,0.76,598,
P1005,Quần Jean Nữ Suông Xám Wash Bụi Lưng Cao Ống Rộng Thời Trang DONG PHUONG,,149000,469,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1004.jpg,0.5,9,
P1006,"( Phom rộng ) Giày lolita nữ 3 màu xinh xắn , giày búp bê nữ da mềm thời trang quai ngang cực đẹp ( Đặt lùi 1 size )",,40000,986,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1005.jpg,0.0,247,
P1007,Manocanh Nam Nữ Mạ Bạc Sang Trọng Siêu Bền Cho Shop Thời Trang,,600000,990,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1006.jpg,0.29,155,
P1008,"Áo thun trẻ em cho Bé (Nam, Nữ) cổ tròn đủ sắc màu đi chơi hội nhóm đồng phục",,35000,532,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1007.jpg,0.52,55,
P1009,1 Đôi Tất Nữ Thời Trang Ngộ nghĩnh Sáng Tạo Dopamine Màu Trơn Hoạt Hình Mắt Cặp Đôi Tất,,12400,713,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1008.jpg,0.3,259,
P1010,QUẦN JEAN NỮ BAGGY ỐNG SUÔNG ĐEN RÁCH IN CHỮ LƯNG CAO NÂNG MÔNG PHONG CÁCH CAO CẤP MỚI - DUBAI FASHION,,109000,925,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1009.jpg,0.39,13,
P1011,QUẦN JEAN NỮ BAGGY ỐNG SUÔNG RÁCH XANH LƯNG CAO NÂNG MÔNG PHONG CÁCH CAO CẤP MỚI -DB 5641- TOKYO FASHION,,105000,315,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1010.jpg,0.42,8,
P1012,"Tóc giả kẹp highlight 60cm dáng thẳng tự nhiên nhiều màu, Kẹp tóc nối nữ phối màu tạo kiểu thời trang phong cách hiện đại",,14000,290,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1011.jpg,0.0,87,
P1013,Angugu Đầm Hàn Quốc Thời Trang Chất Lượng Cao Cho Trẻ Em Quần Áo Thường Ngày Cho Bé Gái Váy Xòe Sinh Nhật 1 Đến 2 Đến 3 Đến 4 Đến 5 Đến 6 Đến 7 Đến 8 Đến 9 Đến 10 Đến 11 Đến 12 Tuổi váy Công Chúa Màu Hồng Cho Thiếu Nữ Terno Giảm Giá,,118175,887,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1012.jpg,0.41,9,
P1014,ÁO LÓT SU LẠNH CHO BÉ GÁI CHIP NGỰC NỮ SIZE ĐẠI TỪ 30 ĐẾN 60KG,,33000,956,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1013.jpg,0.48,104,
P1015,Nam Retro Handmade Cho Nữ Thoáng Khí Mũi Tròn Trơn Giày Thời Trang Cho Nữ Giày Cho Mùa Xuân/Mùa Thu,,375000,605,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1014.jpg,0.0,106,
P1016,COD❒✎ zeng774373963 Giày sneaker in hình ảnh anime One Piece Luffy thời trang dành cho nam giới,,246025,475,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1015.jpg,0.56,14,
P1017,Nữ Ngắn Thẳng Bobo Tóc Giả Mờ Lụa Tóc Tổng Hợp Toàn Đầu Bao Sảng Khoái Phong Cách Thời Trang Để Sử Dụng Hàng Ngày,,120000,839,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1016.jpg,0.0,16,
P1018,Áo Croptop Cho Nữ Thời Trang Tập Thể Thao Gym Yoga Cao Cấp,,85000,583,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1017.jpg,0.29,21,
P1019,Sục Nữ Mũi Nhọn Kiểu Bánh Bèo Thời Trang Quai Ngang Đính Ngọc Mã VT689 IO Hàng Mới Về Bền Đẹp Giá Tốt,,149000,54,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1018.jpg,0.32,12,
P1020,Váy Nữ Mùa Hè Mới 2024 Váy Nữ Em Bé Họa Tiết Hoa Váy Nữ Mùa Hè Cho Bé Gái Váy Cotton Polyester Phong Cách Hàn Quốc Cho Bé Gái,,54000,434,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1019.jpg,0.61,206,
P1021,Nữ Vintage Cao Cấp Quần Jean Giảm Béo Cổ Chuông Đáy Chân Thẳng Quần Dài Phong Cách Thời Trang Đa Năng,,154000,942,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1020.jpg,0.0,76,
P1022,Cao Cấp Giảm Béo Quần Jean Nữ Hợp Thời Trang Mỏng Chân Thẳng Chuông Đáy Dáng Rộng Denim Mùa Hè 2024 Phong Cách,,179200,569,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1021.jpg,0.0,6,
P1023,Năm 2024 Nữ Phong Cách La Mã Đa Năng Giày Sandal Dây Đeo Dày Hở Lưng Giày Mùa Hè Thời Trang Đế Cao Su Trên Đế PU,,164100,808,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1022.jpg,0.0,7,
P1024,"(Đặt lùi 1 size) Giày búp bê lolita nữ đế dầy thời trang mũi tròn 2 màu kem , đen da mềm đính nơ cao 5 phân cực đẹp",,50000,999,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1023.jpg,0.0,43,
P1025,QUẦN BAGGY JEAN NỮ CHẤT BÒ XÁM ĐEN ỐNG SUÔNG RỘNG DÀI KHÓA TRƯỚC LƯNG CAO NÂNG MÔNG PHONG CÁCH HÀN QUỐC NEW - DUBAI FASHION,,99000,240,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1024.jpg,0.42,63,
P1026,YADOU Quần Nữ Quần Legging Lông Cừu Dày Ngoại Cỡ Cho Bé Gái Quần Thoải Mái Hàn Quốc Cho Trẻ Emngày 8 tháng 2 phát hàng,,25000,336,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1025.jpg,0.42,6,
P1027,TOP★Giày Sandal Cao Gót 10cm Đế Xuồng Dày Dặn Đính Đá Chống Thấm Nước Phong Cách Thời Trang Mới 2023 104,,335107,355,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1026.jpg,0.59,22,
P1028,Áo Croptop Chéo Eo Thời Trang Tập Gym Yoga Aerobic Cao Cấp,,89000,608,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1027.jpg,0.11,91,
P1029,Xăng Đan Cao Cho Nữ Dép Đế Xuồng Giày Nữ Mới Giày Đế Xuồng Thời Trang Giày Hở Ngón Xăng Đan Đế Bằng Cho Nữ Xăng Đan Thể Thao Chống Trượt Hở Ngón Thường Ng,,377902,317,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1028.jpg,0.55,7,
P1030,Giày cao gót nhọn 8p bít mũi công sở da bóng - BM35,,139000,847,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1029.jpg,0.44,43,
P1031,Hàng mới về Nylon Phụ nữ Yoga Xà cạp Phòng tập thể dục Thể thao thoáng khí Quần lót Phụ nữ Quần legging Quần đùi Tập thể dục Mặc Y0004,,82127,360,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1030.jpg,0.56,49,
P1032,New tigers 2024 Giày Hổ Chính Hãng MEXICO 66 Giày Thể Thao Thời Trang Nam Nữ Giày Thường Ngày Thoải Mái Và Đa Năng Giày Đi Bộ Vải Mềm Màu Đen / Vàng,,682636,293,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1031.jpg,0.31,8,
P1033,QUẦN JEAN NỮ NAM UNISEX CHẤT BÒ ỐNG RỘNG SỎ DÂY CAO CẤP - DUBAI FASHION,,139000,896,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1032.jpg,0.31,102,
P1034,Nữ Cao Cấp Tập Yoga Quần Short Thời Trang Thể Dục Mặc Bên Dây Rút Băng Nâng Hông Tập Thể Dục Khoác Màu Spanex Pha Trộn,,183600,391,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1033.jpg,0.0,39,
P1035,Giày Cao Gót 5phan Hở Gót Nơ Caro,,129000,191,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1034.jpg,0.46,5,
P1036,Lifa Trẻ Em Của Thời Trang Chất Lượng Cao Váy Hàn Quốc Cho Trẻ Em nữ thường ngày Quần Áo 3 Để 4 Để 5 Để 6 Để 7 Để 8 Để 9 Để 10 Để 11 Để 12 Để 13 tuổi Váy Xòe sinh nhật Công Chúa 2023 phong cách mới Dresses Cho Thanh Thiếu Niên cô gái # G5-313,,115525,454,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1035.jpg,0.52,45,
P1037,[TẶNG BẢNG MÀU] Sét Sơn Gel Thạch Very Good Gồm 24 chai và Modengni 12 chai (15ml/chai) trang trí móng làm nail thời trang nữ,,239000,744,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1036.jpg,0.4,38,
P1038,Nw áo khoác nữ trẻ em áo khoác tấn công 2023 trang phục mùa thu nữ bé mùa xuân và mùa thu áo phong cách hàn quốc trẻ em áo mỏng thủy triều 3 đến 4 đến 5 đến 6 đến 7 đến 8 đến 9 đến 10 đến 11 đến 12 13 đến 14 tuổi,,185484,982,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1037.jpg,0.54,35,
P1039,"Áo thun Error Sans 404 - Pháp Sư Gangster Vải Thái -In Theo Yêu Cầu, vải dày mịn mát, in cao cấp - Có size trẻ em",,55000,591,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1038.jpg,0.57,62,
P1040,YIFAFA 1/5 chiếc đồ lót bé gái phát triển áo ngực trẻ em không dây cotton nguyên chất cho bé gái vị thành niên 9-13-16 tuổi,,23348,437,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1039.jpg,0.31,36,
P1041,Giày Sandal Đế Bằng Thời Trang Mới 2024 Cho Nữ Giày Thể Thao Thường Ngày Đa Năng Đẹp Phong Cách Học Sinh Giày Mùa Hè Thời Trang,,99000,901,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1040.jpg,0.29,10,
P1042,ĐầM Midi Cổ Thủy Thủ Phong Cách Hàn Quốc Cho Bé Gái ĐẦM ĐI Học Thắt Nơ Eo Cao Cho Trẻ Em,,169078,956,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1041.jpg,0.49,47,
P1043,"Mùa Hè Cotton, Vải Bông Lụa Trẻ Em Đồ Ngủ Bộ Bé Trai Bé Gái Quần Áo Gia Đình Ngắn Tay Em Bé Điều Hòa Không Khí Quần Short, Quần Đùi Home服套装",,53000,50,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1042.jpg,0.73,198,
P1044,Giày Da Nhỏ Dễ Phối Đồ Cho Bé Gái Mẫu Mới Mùa Thu 2023 Gót Thô Màu Đen Phong Cách Học Đường Giày Lười Đế Dày Nữ Shop lzb031vn,,69124,423,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1043.jpg,0.0,14,
P1045,Công Suất Lớn Túi Trang Điểm Nylon Di Động Túi Xách Nữ Thời Trang Tagi Lưu Trữ Hộp Đựng Mỹ Phẩm Du Lịch Nhỏ Gọn,,81900,489,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1044.jpg,0.0,66,
P1046,Clemine Dép da mềm đế dày Dép xăng đan nữ mới cao gót nâng cao miệng cá Muffin dép bên ngoài,,110000,696,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1045.jpg,0.38,85,
P1047,Nữ Khối Màu Giày Thể Thao Đáy Dày Tăng Chiều Cao Mùa Xuân Phong Cách Hàn Quốc Sinh Viên Thời Trang Mặc Tất Cả Các Mùa,,192100,54,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1046.jpg,0.0,17,
P1048,Xinji Phụ nữ mùa hè Yoga Pilates đào tạo quần áo tập luyện mỏng thoáng khí áo áo phông ngắn tay,,73000,553,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1047.jpg,0.49,43,
P1049,Giày Thể Thao Đế Phẳng Đầu Tròn Thời Trang Thường Ngày Mùa Xuân Thu Mới Về Giày Thể Thao Đế Thấp Cổ Điển,,211000,181,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1048.jpg,0.0,3,
P1050,"Xăng-đan cao gót nữ Huilm, cao gót 5cm, xăng đan thường ngày Giày cao gót đế dày đế dày hở ngón, Giày nữ công sở thời trang tiệc tùng thanh lịch",,269318,707,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1049.jpg,0.49,9,
P1051,"Tóc light giả thẳng kèm kẹp, tóc giả nhiều màu thời trang cho nữ phong cách hàn quốc",,7500,903,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1050.jpg,0.5,120,
P1052,Quần Lót Nữ. Quần Lót gen bụng new QG0034 Free size 40-65kg,,18810,185,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1051.jpg,0.0,5,
P1053,DIXUN Bow Knot tim tóc Tie rắn màu kaki cà phê sang trọng tóc ban nhạc Phụ Nữ Cô Gái cao su đàn hồi cao su kiểu tóc đuôi ngựa scrunchies,,6000,311,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1052.jpg,0.67,417,
P1054,"Tóc giả nữ nguyên đầu,tóc giả nữ cao cấp làm bằng tơ mềm mượt như tóc thật ( ĐEN, NÂU ) + tặng kèm lưới",,180000,516,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1053.jpg,0.5,104,
P1055,Xăng đan đế xuồng thời trang lonny cho phụ nữ-Giày dép thời trang và mùa hè thoải mái,,80000,389,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1054.jpg,0.38,14,
P1056,[HCM]Kẹp phồng chân tóc mái - Lô uốn tự dính mái bay nữ đẹp phong cách Hàn Quốc TyHome,,7200,795,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1055.jpg,0.2,5,
P1057,Áo Chống Nắng Trẻ Em UPF50 Áo Khoác Mùa Hè Nam Nữ Áo Chống Nắng Dây Kéo Thoáng Khí Lụa Băng Trẻ Em Lớn Và Vừa Có Vành Mũ Shop lzb035vn,,56966,951,C:/Users/ASUS/Desktop/T/ĐAN_KLTN/getImages/1056.jpg,0.0,66,
